stat_name,value,description
system.node1.cpus3.ftq.occupancy::4-7,0,Distribution of the FTQ occupation. (Count)
system.node1.cpus3.ftq.occupancy::8,0,Distribution of the FTQ occupation. (Count)
system.node1.cpus3.ftq.occupancy::overflows,0,Distribution of the FTQ occupation. (Count)
system.node1.cpus3.ftq.occupancy::min_value,0,Distribution of the FTQ occupation. (Count)
system.node1.cpus3.ftq.occupancy::max_value,0,Distribution of the FTQ occupation. (Count)
system.node1.cpus3.ftq.occupancy::total,0,Distribution of the FTQ occupation. (Count)
system.node1.cpus3.icache.demandHits::node1.cpus3.inst,25017,number of demand (read+write) hits (Count)
system.node1.cpus3.icache.demandHits::total,25017,number of demand (read+write) hits (Count)
system.node1.cpus3.icache.overallHits::node1.cpus3.inst,25017,number of overall hits (Count)
system.node1.cpus3.icache.overallHits::total,25017,number of overall hits (Count)
system.node1.cpus3.icache.demandMisses::node1.cpus3.inst,865,number of demand (read+write) misses (Count)
system.node1.cpus3.icache.demandMisses::total,865,number of demand (read+write) misses (Count)
system.node1.cpus3.icache.overallMisses::node1.cpus3.inst,865,number of overall misses (Count)
system.node1.cpus3.icache.overallMisses::total,865,number of overall misses (Count)
system.node1.cpus3.icache.demandMissLatency::node1.cpus3.inst,1895413250,number of demand (read+write) miss ticks (Tick)
system.node1.cpus3.icache.demandMissLatency::total,1895413250,number of demand (read+write) miss ticks (Tick)
system.node1.cpus3.icache.overallMissLatency::node1.cpus3.inst,1895413250,number of overall miss ticks (Tick)
system.node1.cpus3.icache.overallMissLatency::total,1895413250,number of overall miss ticks (Tick)
system.node1.cpus3.icache.demandAccesses::node1.cpus3.inst,25882,number of demand (read+write) accesses (Count)
system.node1.cpus3.icache.demandAccesses::total,25882,number of demand (read+write) accesses (Count)
system.node1.cpus3.icache.overallAccesses::node1.cpus3.inst,25882,number of overall (read+write) accesses (Count)
system.node1.cpus3.icache.overallAccesses::total,25882,number of overall (read+write) accesses (Count)
system.node1.cpus3.icache.demandMissRate::node1.cpus3.inst,0.033421,miss rate for demand accesses (Ratio)
system.node1.cpus3.icache.demandMissRate::total,0.033421,miss rate for demand accesses (Ratio)
system.node1.cpus3.icache.overallMissRate::node1.cpus3.inst,0.033421,miss rate for overall accesses (Ratio)
system.node1.cpus3.icache.overallMissRate::total,0.033421,miss rate for overall accesses (Ratio)
system.node1.cpus3.icache.demandAvgMissLatency::node1.cpus3.inst,2191229.190751,average overall miss latency in ticks ((Tick/Count))
system.node1.cpus3.icache.demandAvgMissLatency::total,2191229.190751,average overall miss latency in ticks ((Tick/Count))
system.node1.cpus3.icache.overallAvgMissLatency::node1.cpus3.inst,2191229.190751,average overall miss latency ((Tick/Count))
system.node1.cpus3.icache.overallAvgMissLatency::total,2191229.190751,average overall miss latency ((Tick/Count))
system.node1.cpus3.icache.blockedCycles::no_mshrs,34758,number of cycles access was blocked (Cycle)
system.node1.cpus3.icache.blockedCycles::no_wbuffers,0,number of cycles access was blocked (Cycle)
system.node1.cpus3.icache.blockedCycles::no_targets,0,number of cycles access was blocked (Cycle)
system.node1.cpus3.icache.blockedCauses::no_mshrs,5,number of times access was blocked (Count)
system.node1.cpus3.icache.blockedCauses::no_wbuffers,0,number of times access was blocked (Count)
system.node1.cpus3.icache.blockedCauses::no_targets,0,number of times access was blocked (Count)
system.node1.cpus3.icache.avgBlocked::no_mshrs,6951.6,average number of cycles each access was blocked ((Cycle/Count))
system.node1.cpus3.icache.avgBlocked::no_wbuffers,nan,average number of cycles each access was blocked ((Cycle/Count))
system.node1.cpus3.icache.avgBlocked::no_targets,nan,average number of cycles each access was blocked ((Cycle/Count))
system.node1.cpus3.icache.demandMshrHits::node1.cpus3.inst,252,number of demand (read+write) MSHR hits (Count)
system.node1.cpus3.icache.demandMshrHits::total,252,number of demand (read+write) MSHR hits (Count)
system.node1.cpus3.icache.overallMshrHits::node1.cpus3.inst,252,number of overall MSHR hits (Count)
system.node1.cpus3.icache.overallMshrHits::total,252,number of overall MSHR hits (Count)
system.node1.cpus3.icache.demandMshrMisses::node1.cpus3.inst,613,number of demand (read+write) MSHR misses (Count)
system.node1.cpus3.icache.demandMshrMisses::total,613,number of demand (read+write) MSHR misses (Count)
system.node1.cpus3.icache.overallMshrMisses::node1.cpus3.inst,613,number of overall MSHR misses (Count)
system.node1.cpus3.icache.overallMshrMisses::total,613,number of overall MSHR misses (Count)
system.node1.cpus3.icache.demandMshrMissLatency::node1.cpus3.inst,1394216500,number of demand (read+write) MSHR miss ticks (Tick)
system.node1.cpus3.icache.demandMshrMissLatency::total,1394216500,number of demand (read+write) MSHR miss ticks (Tick)
system.node1.cpus3.icache.overallMshrMissLatency::node1.cpus3.inst,1394216500,number of overall MSHR miss ticks (Tick)
system.node1.cpus3.icache.overallMshrMissLatency::total,1394216500,number of overall MSHR miss ticks (Tick)
system.node1.cpus3.icache.demandMshrMissRate::node1.cpus3.inst,0.023684,mshr miss ratio for demand accesses (Ratio)
system.node1.cpus3.icache.demandMshrMissRate::total,0.023684,mshr miss ratio for demand accesses (Ratio)
system.node1.cpus3.icache.overallMshrMissRate::node1.cpus3.inst,0.023684,mshr miss ratio for overall accesses (Ratio)
system.node1.cpus3.icache.overallMshrMissRate::total,0.023684,mshr miss ratio for overall accesses (Ratio)
system.node1.cpus3.icache.demandAvgMshrMissLatency::node1.cpus3.inst,2274415.171289,average overall mshr miss latency ((Tick/Count))
system.node1.cpus3.icache.demandAvgMshrMissLatency::total,2274415.171289,average overall mshr miss latency ((Tick/Count))
system.node1.cpus3.icache.overallAvgMshrMissLatency::node1.cpus3.inst,2274415.171289,average overall mshr miss latency ((Tick/Count))
system.node1.cpus3.icache.overallAvgMshrMissLatency::total,2274415.171289,average overall mshr miss latency ((Tick/Count))
system.node1.cpus3.icache.replacements,0,number of replacements (Count)
system.node1.cpus3.icache.ReadReq.hits::node1.cpus3.inst,25017,number of ReadReq hits (Count)
system.node1.cpus3.icache.ReadReq.hits::total,25017,number of ReadReq hits (Count)
system.node1.cpus3.icache.ReadReq.misses::node1.cpus3.inst,865,number of ReadReq misses (Count)
system.node1.cpus3.icache.ReadReq.misses::total,865,number of ReadReq misses (Count)
system.node1.cpus3.icache.ReadReq.missLatency::node1.cpus3.inst,1895413250,number of ReadReq miss ticks (Tick)
system.node1.cpus3.icache.ReadReq.missLatency::total,1895413250,number of ReadReq miss ticks (Tick)
system.node1.cpus3.icache.ReadReq.accesses::node1.cpus3.inst,25882,number of ReadReq accesses(hits+misses) (Count)
system.node1.cpus3.icache.ReadReq.accesses::total,25882,number of ReadReq accesses(hits+misses) (Count)
system.node1.cpus3.icache.ReadReq.missRate::node1.cpus3.inst,0.033421,miss rate for ReadReq accesses (Ratio)
system.node1.cpus3.icache.ReadReq.missRate::total,0.033421,miss rate for ReadReq accesses (Ratio)
system.node1.cpus3.icache.ReadReq.avgMissLatency::node1.cpus3.inst,2191229.190751,average ReadReq miss latency ((Tick/Count))
system.node1.cpus3.icache.ReadReq.avgMissLatency::total,2191229.190751,average ReadReq miss latency ((Tick/Count))
system.node1.cpus3.icache.ReadReq.mshrHits::node1.cpus3.inst,252,number of ReadReq MSHR hits (Count)
system.node1.cpus3.icache.ReadReq.mshrHits::total,252,number of ReadReq MSHR hits (Count)
system.node1.cpus3.icache.ReadReq.mshrMisses::node1.cpus3.inst,613,number of ReadReq MSHR misses (Count)
system.node1.cpus3.icache.ReadReq.mshrMisses::total,613,number of ReadReq MSHR misses (Count)
system.node1.cpus3.icache.ReadReq.mshrMissLatency::node1.cpus3.inst,1394216500,number of ReadReq MSHR miss ticks (Tick)
system.node1.cpus3.icache.ReadReq.mshrMissLatency::total,1394216500,number of ReadReq MSHR miss ticks (Tick)
system.node1.cpus3.icache.ReadReq.mshrMissRate::node1.cpus3.inst,0.023684,mshr miss rate for ReadReq accesses (Ratio)
system.node1.cpus3.icache.ReadReq.mshrMissRate::total,0.023684,mshr miss rate for ReadReq accesses (Ratio)
system.node1.cpus3.icache.ReadReq.avgMshrMissLatency::node1.cpus3.inst,2274415.171289,average ReadReq mshr miss latency ((Tick/Count))
system.node1.cpus3.icache.ReadReq.avgMshrMissLatency::total,2274415.171289,average ReadReq mshr miss latency ((Tick/Count))
system.node1.cpus3.icache.power_state.pwrStateResidencyTicks::UNDEFINED,20861252250,Cumulative time (in ticks) in various power states (Tick)
system.node1.cpus3.icache.tags.tagsInUse,588.510419,Average ticks per tags in use ((Tick/Count))
system.node1.cpus3.icache.tags.totalRefs,0,Total number of references to valid blocks. (Count)
system.node1.cpus3.icache.tags.sampledRefs,0,Sample count of references to valid blocks. (Count)
system.node1.cpus3.icache.tags.avgRefs,nan,Average number of references to valid blocks. ((Count/Count))
system.node1.cpus3.icache.tags.warmupTick,2112500,The tick when the warmup percentage was hit. (Tick)
system.node1.cpus3.icache.tags.occupancies::node1.cpus3.inst,588.510419,"Average occupied blocks per tick, per requestor ((Count/Tick))"
system.node1.cpus3.icache.tags.avgOccs::node1.cpus3.inst,0.143679,Average percentage of cache occupancy ((Ratio/Tick))
system.node1.cpus3.icache.tags.avgOccs::total,0.143679,Average percentage of cache occupancy ((Ratio/Tick))
system.node1.cpus3.icache.tags.occupanciesTaskId::1024,613,Occupied blocks per task id (Count)
system.node1.cpus3.icache.tags.ageTaskId_1024::4,613,"Occupied blocks per task id, per block age (Count)"
system.node1.cpus3.icache.tags.ratioOccsTaskId::1024,0.149658,"Ratio of occupied blocks and all blocks, per task id (Ratio)"
system.node1.cpus3.icache.tags.tagAccesses,207669,Number of tag accesses (Count)
system.node1.cpus3.icache.tags.dataAccesses,207669,Number of data accesses (Count)
system.node1.cpus3.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED,20861252250,Cumulative time (in ticks) in various power states (Tick)
system.node1.cpus3.iew.dispatchStatus::running,6574056,Number of cycles dispatch is running (Cycle)
system.node1.cpus3.iew.dispatchStatus::blocked,78420,Number of cycles dispatch is blocked (Cycle)
system.node1.cpus3.iew.dispatchStatus::squashing,907,Number of cycles dispatch is squashing (Cycle)
system.node1.cpus3.iew.dispatchStatus::unblocking,77459,Number of cycles dispatch is unblocking (Cycle)
system.node1.cpus3.iew.dispatchedInsts,274019,Number of instructions dispatched to IQ (Count)
system.node1.cpus3.iew.dispSquashedInsts,2394,Number of squashed instructions skipped by dispatch (Count)
system.node1.cpus3.iew.dispLoadInsts,23075,Number of dispatched load instructions (Count)
system.node1.cpus3.iew.dispStoreInsts,13017,Number of dispatched store instructions (Count)
system.node1.cpus3.iew.dispNonSpecInsts,49,Number of dispatched non-speculative instructions (Count)
system.node1.cpus3.iew.iqFullEvents,20,"Number of times the IQ has become full, causing a stall (Count)"
system.node1.cpus3.iew.lsqFullEvents,77429,"Number of times the LSQ has become full, causing a stall (Count)"
system.node1.cpus3.iew.memOrderViolationEvents,41,Number of memory order violations (Count)
system.node1.cpus3.iew.predictedTakenIncorrect,69,Number of branches that were predicted taken incorrectly (Count)
system.node1.cpus3.iew.predictedNotTakenIncorrect,850,Number of branches that were predicted not taken incorrectly (Count)
system.node1.cpus3.iew.branchMispredicts,919,Number of branch mispredicts detected at execute (Count)
system.node1.cpus3.iew.instsToCommit,266304,Cumulative count of insts sent to commit (Count)
system.node1.cpus3.iew.writebackCount,265954,Cumulative count of insts written-back (Count)
system.node1.cpus3.iew.producerInst,190714,Number of instructions producing a value (Count)
system.node1.cpus3.iew.consumerInst,278069,Number of instructions consuming a value (Count)
system.node1.cpus3.iew.wbRate,0.026489,Insts written-back per cycle ((Count/Cycle))
system.node1.cpus3.iew.wbFanout,0.685851,Average fanout of values written-back ((Count/Count))
system.node1.cpus3.interrupts.clk_domain.clock,4000,Clock period in ticks (Tick)
system.node1.cpus3.l2bus.transDist::ReadResp,1390,Transaction distribution (Count)
system.node1.cpus3.l2bus.transDist::ReadExReq,173,Transaction distribution (Count)
system.node1.cpus3.l2bus.transDist::ReadExResp,173,Transaction distribution (Count)
system.node1.cpus3.l2bus.transDist::ReadSharedReq,1390,Transaction distribution (Count)
system.node1.cpus3.l2bus.pktCount_system.node1.cpus3.icache.mem_side_port::system.node1.cpus3.l2cache.cpu_side_port,1226,Packet count per connected requestor and responder (Count)
system.node1.cpus3.l2bus.pktCount_system.node1.cpus3.dcache.mem_side_port::system.node1.cpus3.l2cache.cpu_side_port,1900,Packet count per connected requestor and responder (Count)
system.node1.cpus3.l2bus.pktCount::total,3126,Packet count per connected requestor and responder (Count)
system.node1.cpus3.l2bus.pktSize_system.node1.cpus3.icache.mem_side_port::system.node1.cpus3.l2cache.cpu_side_port,39232,Cumulative packet size per connected requestor and responder (Byte)
system.node1.cpus3.l2bus.pktSize_system.node1.cpus3.dcache.mem_side_port::system.node1.cpus3.l2cache.cpu_side_port,60800,Cumulative packet size per connected requestor and responder (Byte)
system.node1.cpus3.l2bus.pktSize::total,100032,Cumulative packet size per connected requestor and responder (Byte)
system.node1.cpus3.l2bus.snoops,0,Total snoops (Count)
system.node1.cpus3.l2bus.snoopTraffic,0,Total snoop traffic (Byte)
system.node1.cpus3.l2bus.snoopFanout::samples,1563,Request fanout histogram (Count)
system.node1.cpus3.l2bus.snoopFanout::mean,0.00064,Request fanout histogram (Count)
system.node1.cpus3.l2bus.snoopFanout::stdev,0.025294,Request fanout histogram (Count)
system.node1.cpus3.l2bus.snoopFanout::underflows,0,Request fanout histogram (Count)
system.node1.cpus3.l2bus.snoopFanout::0,1562,Request fanout histogram (Count)
system.node1.cpus3.l2bus.snoopFanout::1,1,Request fanout histogram (Count)
system.node1.cpus3.l2bus.snoopFanout::2,0,Request fanout histogram (Count)
system.node1.cpus3.l2bus.snoopFanout::overflows,0,Request fanout histogram (Count)
system.node1.cpus3.l2bus.snoopFanout::min_value,0,Request fanout histogram (Count)
system.node1.cpus3.l2bus.snoopFanout::max_value,1,Request fanout histogram (Count)
system.node1.cpus3.l2bus.snoopFanout::total,1563,Request fanout histogram (Count)
system.node1.cpus3.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED,20861252250,Cumulative time (in ticks) in various power states (Tick)
system.node1.cpus3.l2bus.reqLayer0.occupancy,390750,Layer occupancy (ticks) (Tick)
system.node1.cpus3.l2bus.reqLayer0.utilization,0.0,Layer utilization (Ratio)
system.node1.cpus3.l2bus.respLayer0.occupancy,459750,Layer occupancy (ticks) (Tick)
system.node1.cpus3.l2bus.respLayer0.utilization,0.0,Layer utilization (Ratio)
system.node1.cpus3.l2bus.respLayer1.occupancy,712500,Layer occupancy (ticks) (Tick)
system.node1.cpus3.l2bus.respLayer1.utilization,0.0,Layer utilization (Ratio)
system.node1.cpus3.l2bus.snoop_filter.totRequests,1563,Total number of requests made to the snoop filter. (Count)
system.node1.cpus3.l2bus.snoop_filter.hitSingleRequests,1,Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.node1.cpus3.l2bus.snoop_filter.hitMultiRequests,0,Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.node1.cpus3.l2bus.snoop_filter.totSnoops,0,Total number of snoops made to the snoop filter. (Count)
system.node1.cpus3.l2bus.snoop_filter.hitSingleSnoops,0,Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.node1.cpus3.l2bus.snoop_filter.hitMultiSnoops,0,Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.node1.cpus3.l2cache.demandHits::node1.cpus3.inst,1,number of demand (read+write) hits (Count)
system.node1.cpus3.l2cache.demandHits::total,1,number of demand (read+write) hits (Count)
system.node1.cpus3.l2cache.overallHits::node1.cpus3.inst,1,number of overall hits (Count)
system.node1.cpus3.l2cache.overallHits::total,1,number of overall hits (Count)
system.node1.cpus3.l2cache.demandMisses::node1.cpus3.inst,612,number of demand (read+write) misses (Count)
system.node1.cpus3.l2cache.demandMisses::node1.cpus3.data,950,number of demand (read+write) misses (Count)
system.node1.cpus3.l2cache.demandMisses::total,1562,number of demand (read+write) misses (Count)
system.node1.cpus3.l2cache.overallMisses::node1.cpus3.inst,612,number of overall misses (Count)
system.node1.cpus3.l2cache.overallMisses::node1.cpus3.data,950,number of overall misses (Count)
system.node1.cpus3.l2cache.overallMisses::total,1562,number of overall misses (Count)
system.node1.cpus3.l2cache.demandMissLatency::node1.cpus3.inst,1393906250,number of demand (read+write) miss ticks (Tick)
system.node1.cpus3.l2cache.demandMissLatency::node1.cpus3.data,2143889250,number of demand (read+write) miss ticks (Tick)
system.node1.cpus3.l2cache.demandMissLatency::total,3537795500,number of demand (read+write) miss ticks (Tick)
system.node1.cpus3.l2cache.overallMissLatency::node1.cpus3.inst,1393906250,number of overall miss ticks (Tick)
system.node1.cpus3.l2cache.overallMissLatency::node1.cpus3.data,2143889250,number of overall miss ticks (Tick)
system.node1.cpus3.l2cache.overallMissLatency::total,3537795500,number of overall miss ticks (Tick)
system.node1.cpus3.l2cache.demandAccesses::node1.cpus3.inst,613,number of demand (read+write) accesses (Count)
system.node1.cpus3.l2cache.demandAccesses::node1.cpus3.data,950,number of demand (read+write) accesses (Count)
system.node1.cpus3.l2cache.demandAccesses::total,1563,number of demand (read+write) accesses (Count)
system.node1.cpus3.l2cache.overallAccesses::node1.cpus3.inst,613,number of overall (read+write) accesses (Count)
system.node1.cpus3.l2cache.overallAccesses::node1.cpus3.data,950,number of overall (read+write) accesses (Count)
system.node1.cpus3.l2cache.overallAccesses::total,1563,number of overall (read+write) accesses (Count)
system.node1.cpus3.l2cache.demandMissRate::node1.cpus3.inst,0.998369,miss rate for demand accesses (Ratio)
system.node1.cpus3.l2cache.demandMissRate::node1.cpus3.data,1,miss rate for demand accesses (Ratio)
system.node1.cpus3.l2cache.demandMissRate::total,0.99936,miss rate for demand accesses (Ratio)
system.node1.cpus3.l2cache.overallMissRate::node1.cpus3.inst,0.998369,miss rate for overall accesses (Ratio)
system.node1.cpus3.l2cache.overallMissRate::node1.cpus3.data,1,miss rate for overall accesses (Ratio)
system.node1.cpus3.l2cache.overallMissRate::total,0.99936,miss rate for overall accesses (Ratio)
system.node1.cpus3.l2cache.demandAvgMissLatency::node1.cpus3.inst,2277624.591503,average overall miss latency in ticks ((Tick/Count))
system.node1.cpus3.l2cache.demandAvgMissLatency::node1.cpus3.data,2256725.526316,average overall miss latency in ticks ((Tick/Count))
system.node1.cpus3.l2cache.demandAvgMissLatency::total,2264913.892446,average overall miss latency in ticks ((Tick/Count))
system.node1.cpus3.l2cache.overallAvgMissLatency::node1.cpus3.inst,2277624.591503,average overall miss latency ((Tick/Count))
system.node1.cpus3.l2cache.overallAvgMissLatency::node1.cpus3.data,2256725.526316,average overall miss latency ((Tick/Count))
system.node1.cpus3.l2cache.overallAvgMissLatency::total,2264913.892446,average overall miss latency ((Tick/Count))
system.node1.cpus3.l2cache.blockedCycles::no_mshrs,0,number of cycles access was blocked (Cycle)
system.node1.cpus3.l2cache.blockedCycles::no_wbuffers,0,number of cycles access was blocked (Cycle)
system.node1.cpus3.l2cache.blockedCycles::no_targets,0,number of cycles access was blocked (Cycle)
system.node1.cpus3.l2cache.blockedCauses::no_mshrs,0,number of times access was blocked (Count)
system.node1.cpus3.l2cache.blockedCauses::no_wbuffers,0,number of times access was blocked (Count)
system.node1.cpus3.l2cache.blockedCauses::no_targets,0,number of times access was blocked (Count)
system.node1.cpus3.l2cache.avgBlocked::no_mshrs,nan,average number of cycles each access was blocked ((Cycle/Count))
system.node1.cpus3.l2cache.avgBlocked::no_wbuffers,nan,average number of cycles each access was blocked ((Cycle/Count))
system.node1.cpus3.l2cache.avgBlocked::no_targets,nan,average number of cycles each access was blocked ((Cycle/Count))
system.node1.cpus3.l2cache.demandMshrMisses::node1.cpus3.inst,612,number of demand (read+write) MSHR misses (Count)
system.node1.cpus3.l2cache.demandMshrMisses::node1.cpus3.data,950,number of demand (read+write) MSHR misses (Count)
system.node1.cpus3.l2cache.demandMshrMisses::total,1562,number of demand (read+write) MSHR misses (Count)
system.node1.cpus3.l2cache.overallMshrMisses::node1.cpus3.inst,612,number of overall MSHR misses (Count)
system.node1.cpus3.l2cache.overallMshrMisses::node1.cpus3.data,950,number of overall MSHR misses (Count)
system.node1.cpus3.l2cache.overallMshrMisses::total,1562,number of overall MSHR misses (Count)
system.node1.cpus3.l2cache.demandMshrMissLatency::node1.cpus3.inst,1393141250,number of demand (read+write) MSHR miss ticks (Tick)
system.node1.cpus3.l2cache.demandMshrMissLatency::node1.cpus3.data,2142701750,number of demand (read+write) MSHR miss ticks (Tick)
system.node1.cpus3.l2cache.demandMshrMissLatency::total,3535843000,number of demand (read+write) MSHR miss ticks (Tick)
system.node1.cpus3.l2cache.overallMshrMissLatency::node1.cpus3.inst,1393141250,number of overall MSHR miss ticks (Tick)
system.node1.cpus3.l2cache.overallMshrMissLatency::node1.cpus3.data,2142701750,number of overall MSHR miss ticks (Tick)
system.node1.cpus3.l2cache.overallMshrMissLatency::total,3535843000,number of overall MSHR miss ticks (Tick)
system.node1.cpus3.l2cache.demandMshrMissRate::node1.cpus3.inst,0.998369,mshr miss ratio for demand accesses (Ratio)
system.node1.cpus3.l2cache.demandMshrMissRate::node1.cpus3.data,1,mshr miss ratio for demand accesses (Ratio)
system.node1.cpus3.l2cache.demandMshrMissRate::total,0.99936,mshr miss ratio for demand accesses (Ratio)
system.node1.cpus3.l2cache.overallMshrMissRate::node1.cpus3.inst,0.998369,mshr miss ratio for overall accesses (Ratio)
system.node1.cpus3.l2cache.overallMshrMissRate::node1.cpus3.data,1,mshr miss ratio for overall accesses (Ratio)
system.node1.cpus3.l2cache.overallMshrMissRate::total,0.99936,mshr miss ratio for overall accesses (Ratio)
system.node1.cpus3.l2cache.demandAvgMshrMissLatency::node1.cpus3.inst,2276374.591503,average overall mshr miss latency ((Tick/Count))
system.node1.cpus3.l2cache.demandAvgMshrMissLatency::node1.cpus3.data,2255475.526316,average overall mshr miss latency ((Tick/Count))
system.node1.cpus3.l2cache.demandAvgMshrMissLatency::total,2263663.892446,average overall mshr miss latency ((Tick/Count))
system.node1.cpus3.l2cache.overallAvgMshrMissLatency::node1.cpus3.inst,2276374.591503,average overall mshr miss latency ((Tick/Count))
system.node1.cpus3.l2cache.overallAvgMshrMissLatency::node1.cpus3.data,2255475.526316,average overall mshr miss latency ((Tick/Count))
system.node1.cpus3.l2cache.overallAvgMshrMissLatency::total,2263663.892446,average overall mshr miss latency ((Tick/Count))
system.node1.cpus3.l2cache.replacements,0,number of replacements (Count)
system.node1.cpus3.l2cache.ReadExReq.misses::node1.cpus3.data,173,number of ReadExReq misses (Count)
system.node1.cpus3.l2cache.ReadExReq.misses::total,173,number of ReadExReq misses (Count)
system.node1.cpus3.l2cache.ReadExReq.missLatency::node1.cpus3.data,387277000,number of ReadExReq miss ticks (Tick)
system.node1.cpus3.l2cache.ReadExReq.missLatency::total,387277000,number of ReadExReq miss ticks (Tick)
system.node1.cpus3.l2cache.ReadExReq.accesses::node1.cpus3.data,173,number of ReadExReq accesses(hits+misses) (Count)
system.node1.cpus3.l2cache.ReadExReq.accesses::total,173,number of ReadExReq accesses(hits+misses) (Count)
system.node1.cpus3.l2cache.ReadExReq.missRate::node1.cpus3.data,1,miss rate for ReadExReq accesses (Ratio)
system.node1.cpus3.l2cache.ReadExReq.missRate::total,1,miss rate for ReadExReq accesses (Ratio)
system.node1.cpus3.l2cache.ReadExReq.avgMissLatency::node1.cpus3.data,2238595.375723,average ReadExReq miss latency ((Tick/Count))
system.node1.cpus3.l2cache.ReadExReq.avgMissLatency::total,2238595.375723,average ReadExReq miss latency ((Tick/Count))
system.node1.cpus3.l2cache.ReadExReq.mshrMisses::node1.cpus3.data,173,number of ReadExReq MSHR misses (Count)
system.node1.cpus3.l2cache.ReadExReq.mshrMisses::total,173,number of ReadExReq MSHR misses (Count)
system.node1.cpus3.l2cache.ReadExReq.mshrMissLatency::node1.cpus3.data,387060750,number of ReadExReq MSHR miss ticks (Tick)
system.node1.cpus3.l2cache.ReadExReq.mshrMissLatency::total,387060750,number of ReadExReq MSHR miss ticks (Tick)
system.node1.cpus3.l2cache.ReadExReq.mshrMissRate::node1.cpus3.data,1,mshr miss rate for ReadExReq accesses (Ratio)
system.node1.cpus3.l2cache.ReadExReq.mshrMissRate::total,1,mshr miss rate for ReadExReq accesses (Ratio)
system.node1.cpus3.l2cache.ReadExReq.avgMshrMissLatency::node1.cpus3.data,2237345.375723,average ReadExReq mshr miss latency ((Tick/Count))
system.node1.cpus3.l2cache.ReadExReq.avgMshrMissLatency::total,2237345.375723,average ReadExReq mshr miss latency ((Tick/Count))
system.node1.cpus3.l2cache.ReadSharedReq.hits::node1.cpus3.inst,1,number of ReadSharedReq hits (Count)
system.node1.cpus3.l2cache.ReadSharedReq.hits::total,1,number of ReadSharedReq hits (Count)
system.node1.cpus3.l2cache.ReadSharedReq.misses::node1.cpus3.inst,612,number of ReadSharedReq misses (Count)
system.node1.cpus3.l2cache.ReadSharedReq.misses::node1.cpus3.data,777,number of ReadSharedReq misses (Count)
system.node1.cpus3.l2cache.ReadSharedReq.misses::total,1389,number of ReadSharedReq misses (Count)
system.node1.cpus3.l2cache.ReadSharedReq.missLatency::node1.cpus3.inst,1393906250,number of ReadSharedReq miss ticks (Tick)
system.node1.cpus3.l2cache.ReadSharedReq.missLatency::node1.cpus3.data,1756612250,number of ReadSharedReq miss ticks (Tick)
system.node1.cpus3.l2cache.ReadSharedReq.missLatency::total,3150518500,number of ReadSharedReq miss ticks (Tick)
system.node1.cpus3.l2cache.ReadSharedReq.accesses::node1.cpus3.inst,613,number of ReadSharedReq accesses(hits+misses) (Count)
system.node1.cpus3.l2cache.ReadSharedReq.accesses::node1.cpus3.data,777,number of ReadSharedReq accesses(hits+misses) (Count)
system.node1.cpus3.l2cache.ReadSharedReq.accesses::total,1390,number of ReadSharedReq accesses(hits+misses) (Count)
system.node1.cpus3.l2cache.ReadSharedReq.missRate::node1.cpus3.inst,0.998369,miss rate for ReadSharedReq accesses (Ratio)
system.node1.cpus3.l2cache.ReadSharedReq.missRate::node1.cpus3.data,1,miss rate for ReadSharedReq accesses (Ratio)
system.node1.cpus3.l2cache.ReadSharedReq.missRate::total,0.999281,miss rate for ReadSharedReq accesses (Ratio)
system.node1.cpus3.l2cache.ReadSharedReq.avgMissLatency::node1.cpus3.inst,2277624.591503,average ReadSharedReq miss latency ((Tick/Count))
system.node1.cpus3.l2cache.ReadSharedReq.avgMissLatency::node1.cpus3.data,2260762.226512,average ReadSharedReq miss latency ((Tick/Count))
system.node1.cpus3.l2cache.ReadSharedReq.avgMissLatency::total,2268191.864651,average ReadSharedReq miss latency ((Tick/Count))
system.node1.cpus3.l2cache.ReadSharedReq.mshrMisses::node1.cpus3.inst,612,number of ReadSharedReq MSHR misses (Count)
system.node1.cpus3.l2cache.ReadSharedReq.mshrMisses::node1.cpus3.data,777,number of ReadSharedReq MSHR misses (Count)
system.node1.cpus3.l2cache.ReadSharedReq.mshrMisses::total,1389,number of ReadSharedReq MSHR misses (Count)
system.node1.cpus3.l2cache.ReadSharedReq.mshrMissLatency::node1.cpus3.inst,1393141250,number of ReadSharedReq MSHR miss ticks (Tick)
system.node1.cpus3.l2cache.ReadSharedReq.mshrMissLatency::node1.cpus3.data,1755641000,number of ReadSharedReq MSHR miss ticks (Tick)
system.node1.cpus3.l2cache.ReadSharedReq.mshrMissLatency::total,3148782250,number of ReadSharedReq MSHR miss ticks (Tick)
system.node1.cpus3.l2cache.ReadSharedReq.mshrMissRate::node1.cpus3.inst,0.998369,mshr miss rate for ReadSharedReq accesses (Ratio)
system.node1.cpus3.l2cache.ReadSharedReq.mshrMissRate::node1.cpus3.data,1,mshr miss rate for ReadSharedReq accesses (Ratio)
