stat_name,value,description
system.cpus9.lsq0.ignoredResponses,0,Number of memory responses ignored because the instruction is squashed (Count)
system.cpus9.lsq0.memOrderViolation,0,Number of memory ordering violations (Count)
system.cpus9.lsq0.squashedStores,8,Number of stores squashed (Count)
system.cpus9.lsq0.rescheduledLoads,0,Number of loads that were rescheduled (Count)
system.cpus9.lsq0.blockedByCache,0,Number of times an access to memory failed due to the cache being blocked (Count)
system.cpus9.lsq0.addedLoadsAndStores,16,Number of loads and stores written to the Load Store Queue (Count)
system.cpus9.lsq0.lqAvgOccupancy,0.0,Average LQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpus9.lsq0.sqAvgOccupancy,0.0,Average SQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpus9.mmu.dtb.rdAccesses,1,TLB accesses on read requests (Count)
system.cpus9.mmu.dtb.wrAccesses,0,TLB accesses on write requests (Count)
system.cpus9.mmu.dtb.exAccesses,0,TLB accesses on execute (instr) requests (Count)
system.cpus9.mmu.dtb.rdMisses,1,TLB misses on read requests (Count)
system.cpus9.mmu.dtb.wrMisses,0,TLB misses on write requests (Count)
system.cpus9.mmu.dtb.exMisses,0,TLB misses on execute (instr) requests (Count)
system.cpus9.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED,2114953250,Cumulative time (in ticks) in various power states (Tick)
system.cpus9.mmu.itb.rdAccesses,0,TLB accesses on read requests (Count)
system.cpus9.mmu.itb.wrAccesses,0,TLB accesses on write requests (Count)
system.cpus9.mmu.itb.exAccesses,3,TLB accesses on execute (instr) requests (Count)
system.cpus9.mmu.itb.rdMisses,0,TLB misses on read requests (Count)
system.cpus9.mmu.itb.wrMisses,0,TLB misses on write requests (Count)
system.cpus9.mmu.itb.exMisses,1,TLB misses on execute (instr) requests (Count)
system.cpus9.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED,2114953250,Cumulative time (in ticks) in various power states (Tick)
system.cpus9.power_state.pwrStateResidencyTicks::ON,2114953250,Cumulative time (in ticks) in various power states (Tick)
system.cpus9.rename.status::Running,4,Number of cycles rename is running (Cycle)
system.cpus9.rename.status::Idle,30,Number of cycles rename is idle (Cycle)
system.cpus9.rename.status::Squashing,2,Number of cycles rename is squashing (Cycle)
system.cpus9.rename.renamedInsts,27,Number of instructions processed by rename (Count)
system.cpus9.rename.renamedOperands,58,Number of destination operands rename has renamed (Count)
system.cpus9.rename.lookups,128,Number of register rename lookups that rename has made (Count)
system.cpus9.rename.intLookups,56,Number of integer rename lookups (Count)
system.cpus9.rename.committedMaps,2,Number of HB maps that are committed (Count)
system.cpus9.rename.undoneMaps,56,Number of HB maps that are undone due to squashing (Count)
system.cpus9.rename.serializing,0,count of serializing insts renamed (Count)
system.cpus9.rename.tempSerializing,0,count of temporary serializing insts renamed (Count)
system.cpus9.rename.skidInsts,0,count of insts added to the skid buffer (Count)
system.cpus9.rename.intReturned,2,count of registers freed and written back to integer free list (Count)
system.cpus9.rob.reads,48,The number of ROB reads (Count)
system.cpus9.rob.writes,55,The number of ROB writes (Count)
system.cpus9.thread_0.numInsts,2,Number of Instructions committed (Count)
system.cpus9.thread_0.numOps,2,Number of Ops committed (Count)
system.cpus9.thread_0.numMemRefs,0,Number of Memory References (Count)
system.cpus9.workload.numSyscalls,1,Number of system calls (Count)
system.mem_ctrl0.avgPriority_cpus00.inst::samples,2714.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus00.data::samples,11304.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus01.inst::samples,396.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus01.data::samples,8325.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus02.inst::samples,2.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus03.inst::samples,2.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus04.inst::samples,2.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus05.inst::samples,2.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus06.inst::samples,2.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus07.inst::samples,2.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus08.inst::samples,2.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus09.inst::samples,2.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus10.inst::samples,2.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus11.inst::samples,2.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus12.inst::samples,2.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus13.inst::samples,2.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus14.inst::samples,2.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.avgPriority_cpus15.inst::samples,2.0,Average QoS priority value for accepted requests (Count)
system.mem_ctrl0.priorityMinLatency,1.875e-08,per QoS priority minimum request to response latency (Second)
system.mem_ctrl0.priorityMaxLatency,6.4e-07,per QoS priority maximum request to response latency (Second)
system.mem_ctrl0.numReadWriteTurnArounds,0,Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl0.numWriteReadTurnArounds,0,Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl0.numStayReadState,45527,Number of times bus staying in READ state (Count)
system.mem_ctrl0.numStayWriteState,0,Number of times bus staying in WRITE state (Count)
system.mem_ctrl0.readReqs,22767,Number of read requests accepted (Count)
system.mem_ctrl0.writeReqs,0,Number of write requests accepted (Count)
system.mem_ctrl0.readBursts,22767,"Number of controller read bursts, including those serviced by the write queue (Count)"
system.mem_ctrl0.writeBursts,0,"Number of controller write bursts, including those merged in the write queue (Count)"
system.mem_ctrl0.servicedByWrQ,0,Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl0.mergedWrBursts,0,Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl0.neitherReadNorWriteReqs,0,Number of requests that are neither read nor write (Count)
system.mem_ctrl0.avgRdQLen,1.26,Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl0.avgWrQLen,0.0,Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl0.numRdRetry,0,Number of times read queue was full causing retry (Count)
system.mem_ctrl0.numWrRetry,0,Number of times write queue was full causing retry (Count)
system.mem_ctrl0.readPktSize::0,0,Read request sizes (log2) (Count)
system.mem_ctrl0.readPktSize::1,0,Read request sizes (log2) (Count)
system.mem_ctrl0.readPktSize::2,0,Read request sizes (log2) (Count)
system.mem_ctrl0.readPktSize::3,0,Read request sizes (log2) (Count)
system.mem_ctrl0.readPktSize::4,0,Read request sizes (log2) (Count)
system.mem_ctrl0.readPktSize::5,0,Read request sizes (log2) (Count)
system.mem_ctrl0.readPktSize::6,22767,Read request sizes (log2) (Count)
system.mem_ctrl0.writePktSize::0,0,Write request sizes (log2) (Count)
system.mem_ctrl0.writePktSize::1,0,Write request sizes (log2) (Count)
system.mem_ctrl0.writePktSize::2,0,Write request sizes (log2) (Count)
system.mem_ctrl0.writePktSize::3,0,Write request sizes (log2) (Count)
system.mem_ctrl0.writePktSize::4,0,Write request sizes (log2) (Count)
system.mem_ctrl0.writePktSize::5,0,Write request sizes (log2) (Count)
system.mem_ctrl0.writePktSize::6,0,Write request sizes (log2) (Count)
system.mem_ctrl0.rdQLenPdf::0,13913,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::1,8338,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::2,358,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::3,100,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::4,26,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::5,3,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::6,1,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::7,2,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::8,2,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::9,1,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::10,1,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::11,6,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::12,9,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::13,3,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::14,2,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::15,2,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::16,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::17,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::18,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::19,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::20,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::21,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::22,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::23,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::24,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::25,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::26,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::27,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::28,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::29,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::30,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.rdQLenPdf::31,0,What read queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::0,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::1,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::2,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::3,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::4,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::5,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::6,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::7,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::8,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::9,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::10,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::11,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::12,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::13,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::14,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::15,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::16,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::17,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::18,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::19,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::20,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::21,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::22,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::23,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::24,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::25,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::26,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::27,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::28,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::29,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::30,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::31,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::32,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::33,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::34,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::35,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::36,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::37,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::38,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::39,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::40,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::41,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::42,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::43,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::44,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::45,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::46,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::47,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::48,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::49,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::50,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::51,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::52,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::53,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::54,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::55,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::56,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::57,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::58,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::59,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::60,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::61,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::62,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.wrQLenPdf::63,0,What write queue length does an incoming req see (Count)
system.mem_ctrl0.bytesReadWrQ,0,Total number of bytes read from write queue (Byte)
system.mem_ctrl0.bytesReadSys,1457088,Total read bytes from the system interface side (Byte)
system.mem_ctrl0.bytesWrittenSys,0,Total written bytes from the system interface side (Byte)
system.mem_ctrl0.avgRdBWSys,688945724.9232341,Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl0.avgWrBWSys,0.0,Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl0.totGap,2114939250,Total gap between requests (Tick)
system.mem_ctrl0.avgGap,92894.95,Average gap between requests ((Tick/Count))
system.mem_ctrl0.requestorReadBytes::cpus00.inst,173696,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus00.data,723456,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus01.inst,25344,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus01.data,532800,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus02.inst,128,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus03.inst,128,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus04.inst,128,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus05.inst,128,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus06.inst,128,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus07.inst,128,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus08.inst,128,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus09.inst,128,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus10.inst,128,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus11.inst,128,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus12.inst,128,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus13.inst,128,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus14.inst,128,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadBytes::cpus15.inst,128,Per-requestor bytes read from memory (Byte)
system.mem_ctrl0.requestorReadRate::cpus00.inst,82127583.6711757,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus00.data,342067135.52651817,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus01.inst,11983243.60124745,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus01.data,251920462.07167935,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus02.inst,60521.43232953258,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus03.inst,60521.43232953258,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus04.inst,60521.43232953258,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus05.inst,60521.43232953258,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus06.inst,60521.43232953258,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus07.inst,60521.43232953258,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus08.inst,60521.43232953258,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus09.inst,60521.43232953258,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus10.inst,60521.43232953258,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus11.inst,60521.43232953258,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus12.inst,60521.43232953258,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus13.inst,60521.43232953258,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus14.inst,60521.43232953258,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadRate::cpus15.inst,60521.43232953258,Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl0.requestorReadAccesses::cpus00.inst,2714,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus00.data,11304,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus01.inst,396,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus01.data,8325,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus02.inst,2,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus03.inst,2,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus04.inst,2,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus05.inst,2,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus06.inst,2,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus07.inst,2,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus08.inst,2,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus09.inst,2,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus10.inst,2,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus11.inst,2,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus12.inst,2,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus13.inst,2,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus14.inst,2,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadAccesses::cpus15.inst,2,Per-requestor read serviced memory accesses (Count)
system.mem_ctrl0.requestorReadTotalLat::cpus00.inst,78776500,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus00.data,258888250,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus01.inst,11412500,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus01.data,185266750,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus02.inst,242500,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus03.inst,237500,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus04.inst,230750,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus05.inst,371750,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus06.inst,322000,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus07.inst,313000,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus08.inst,158250,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus09.inst,202000,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus10.inst,197000,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus11.inst,192250,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus12.inst,186250,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus13.inst,330250,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus14.inst,273500,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadTotalLat::cpus15.inst,268500,Per-requestor read total memory access latency (Tick)
system.mem_ctrl0.requestorReadAvgLat::cpus00.inst,29025.98,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus00.data,22902.36,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus01.inst,28819.44,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus01.data,22254.26,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus02.inst,121250.0,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus03.inst,118750.0,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus04.inst,115375.0,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus05.inst,185875.0,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus06.inst,161000.0,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus07.inst,156500.0,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus08.inst,79125.0,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus09.inst,101000.0,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus10.inst,98500.0,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus11.inst,96125.0,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus12.inst,93125.0,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus13.inst,165125.0,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus14.inst,136750.0,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.requestorReadAvgLat::cpus15.inst,134250.0,Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl0.dram.bytesRead::cpus00.inst,173632,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus00.data,723456,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus01.inst,25344,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus01.data,532800,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus02.inst,128,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus03.inst,128,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus04.inst,128,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus05.inst,128,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus06.inst,128,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus07.inst,128,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus08.inst,128,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus09.inst,128,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus10.inst,128,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus11.inst,128,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus12.inst,128,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus13.inst,128,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus14.inst,128,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::cpus15.inst,128,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesRead::total,1457024,Number of bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesInstRead::cpus00.inst,173632,Number of instructions bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesInstRead::cpus01.inst,25344,Number of instructions bytes read from this memory (Byte)
system.mem_ctrl0.dram.bytesInstRead::cpus02.inst,128,Number of instructions bytes read from this memory (Byte)
